,like,reply,retweet,time,username,text,status,tweet_link,clean,prediction
5839,0,1,0,2023-06-18 20:18:38,@grndescape,prj seru nih kayanya,1670420758336778241,https://twitter.com/@grndescape/status/1670420758336778241,prj seru ini kayak,1
5840,0,0,0,2023-06-18 20:16:28,@JTGUAH,Ini yg ngajakin ke prj ampe 4 org,1670420215639977986,https://twitter.com/@JTGUAH/status/1670420215639977986,ini yang ngajakin ke prj sampai orang,1
5841,0,0,0,2023-06-18 20:16:01,@bulukock,"Pengen ke PRJ walaupun sekali, tapi ngeliat penuhnya orang kayak udah capek duluan ",1670420100544081921,https://twitter.com/@bulukock/status/1670420100544081921,pengin ke prj walaupun sekali tapi lihat penuh orang seperti sudah cape duluan,1
5842,0,0,0,2023-06-18 20:15:41,@LuShuaV,Hi  Aku open Jastip Jakarta Fair Prj Tanggal 1 Juli aku Otw kesana  Fee Jastip 1.000-5.000/item  Yang mau boleh DM ntar di buat Grup di wa saat sampai  sana aku fotoin Promo. Payment nya kalian mau apa baru bayar Harga+Fee nya.,1670420015160631296,https://twitter.com/@LuShuaV/status/1670420015160631296,hai saya open jastip jakarta fair prj tanggal juli saya tuju kesana fee jastip hitam yang mau boleh dm entar di buat grup di whatsapp saat sampai sana saya foto promo payment nya kalian mau apa baru bayar harga fee nya,1
5843,0,1,0,2023-06-18 20:15:09,@sucksyaa,Wehh ayooo ke prj jajan cikii,1670419881240715264,https://twitter.com/@sucksyaa/status/1670419881240715264,wehh ayo ke prj jajan cikii,1
5844,0,0,0,2023-06-18 20:09:46,@alisanadhiraa,buka jastip kali yaa di prj?,1670418526916710400,https://twitter.com/@alisanadhiraa/status/1670418526916710400,buka jastip kali ya di prj,1
5845,0,0,0,2023-06-18 20:07:29,@notkokom,PRJ an cuman 10 menit dari rumah aja gw males wkwk,1670417953521807361,https://twitter.com/@notkokom/status/1670417953521807361,prj an hanya menit dari rumah saja gue malas wkwk,1
5846,1,0,0,2023-06-18 20:07:09,@yanuar9092,Dah pgn cepet2 k prj,1670417869023363073,https://twitter.com/@yanuar9092/status/1670417869023363073,deh pengin cepat prj,1
5847,0,1,0,2023-06-18 19:56:35,@cep1rit,guys prj yukk,1670415210195345408,https://twitter.com/@cep1rit/status/1670415210195345408,teman prj yuk,0
5848,0,0,0,2023-06-18 19:55:24,@ritsolmayo,"PRJ ASU, GUE GADAPET SIBYAALLL AJGGGG DHSHEJHWJWIAJWKQ WAAAAAAAAA MAU LIAT MAHAE",1670414911229542400,https://twitter.com/@ritsolmayo/status/1670414911229542400,prj asu aku gadapet sibyaal anjing dhshejhwjwiajwkq whatsapp mau lihat mahae,1
5849,0,1,0,2023-06-18 19:54:38,@repens_,Pengen ke prj deh. Mau jajan makanan unik gitu. Ada yg mau nemenin gaa? Tp nanti abis gajian ._.  Blm tutup kan ya?,1670414720195788800,https://twitter.com/@repens_/status/1670414720195788800,pengin ke prj deh mau jajan makan unik begitu ada yang mau nemenin enggak tapi nanti habis gaji belum tutup kan iya,1
5850,0,2,0,2023-06-18 19:46:07,@revsaxm,di prj ketemu ka aini n ka nadia ,1670412574079451136,https://twitter.com/@revsaxm/status/1670412574079451136,di prj ketemu kak ain kak nadia,1
5851,0,0,0,2023-06-18 19:45:26,@jaehiraa,Besok Insya Allah aku mau ke prj/jakarta fair. Kalo ada yang mau jastip bisa dm yaa^^ fee sangat bersahabat^^,1670412402054279175,https://twitter.com/@jaehiraa/status/1670412402054279175,besok insya allah saya mau ke prj jakarta fair jika ada yang mau jastip bisa dm ya fee sangat sahabat,1
5852,1,0,0,2023-06-18 19:37:36,@isntzeni,mau kerak telor prj plsss,1670410433851957249,https://twitter.com/@isntzeni/status/1670410433851957249,mau kerak telor prj tolong,0
5853,0,2,0,2023-06-18 19:37:29,@bhuhua,"weh fyp gue dari kemarenan isinya prj mulu bjir, jadi pengen kesana tapi temen²ku pada cibuk huft ",1670410403573301249,https://twitter.com/@bhuhua/status/1670410403573301249,weh fyp aku dari kemarenan isi prj terus bjir jadi pengin kesana tapi teman ku pada sibuk keluh,1
5854,0,0,0,2023-06-18 19:37:05,@_widyaaaaa,Ada barasuara 1 juli di prj tapi gw lagi gk di jkt haduhhh ,1670410303295885312,https://twitter.com/@_widyaaaaa/status/1670410303295885312,ada barasuara juli di prj tapi gue lagi enggak di jakarta aduh,0
5855,0,0,0,2023-06-18 19:34:44,@nilajmasptna,Nyut2annya dapet bgt ini abis ke prj. Padahal cm dapet momogi sm bakpia,1670409710573613056,https://twitter.com/@nilajmasptna/status/1670409710573613056,nyut annya dapat banget ini habis ke prj padahal cuma dapat momogi sama bakpia,1
5856,0,1,0,2023-06-18 19:28:41,@aericaandesu,p infokan prj date,1670408188917841921,https://twitter.com/@aericaandesu/status/1670408188917841921,info prj date,1
5857,0,0,0,2023-06-18 19:28:36,@ovianixx,Mupeng bgt ke prj tapi ga yakin kuat jalannya grgr abis flare,1670408165735960578,https://twitter.com/@ovianixx/status/1670408165735960578,muka pengin banget ke prj tapi enggak yakin kuat jalan gara-gara habis flare,1
5858,0,0,0,2023-06-18 19:28:08,@nitipdichingu,"[ OPEN JASTIP JAKARTA FAIR ]  Beauty products diskon gila2an di PRJ, yg mau jastip boleh yuk di nitipdichingu, fee jastip 10-15k aja yaah. Cus yg mau DM aja atau follow IG : nitipdichingu. Bsk katalog diupload disana  jastip prj jakarta fair",1670408052238069763,https://twitter.com/@nitipdichingu/status/1670408052238069763,open jastip jakarta fair beauty products diskon gila an di prj yang mau jastip boleh yuk di nitipdichingu fee jastip saja ya cus yang mau dm saja atau follow ig nitipdichingu besok katalog diupload sana jastip prj jakarta fair,1
5859,0,1,0,2023-06-18 19:25:59,@Khaylilla_Aya,"Berniat mau ke PRJ, lalu cari video PRJ. Nonton videonya doang udah capek. Enggak usah ajalah kayaknya ",1670407509776158720,https://twitter.com/@Khaylilla_Aya/status/1670407509776158720,niat mau ke prj lalu cari video prj tonton video doang sudah cape tidak perlu aja seperti,1
5860,1,1,0,2023-06-18 19:20:10,@sayhollatomee," : Mit ke PRJ yuk  : Ayo, tapi selesain skripsi dulu yuk teh biar jalan2nya udh tenang.  GUE NGAJAKIN JALAN TUH BIAR GA INGET SKRIPSHIT ",1670406043669790727,https://twitter.com/@sayhollatomee/status/1670406043669790727,mit ke prj yuk ayo tapi selesain skripsi dulu yuk kakak perempuan supaya jalan nya sudah tenang aku ngajakin jalan itu supaya enggak ingat skripshit,0
5861,0,0,0,2023-06-18 19:16:17,·,kepalaku isinya grainsly tunacado sama prj hahahaha simpan buat minggu depan saja ,1670405068640903169,https://twitter.com/·/status/1670405068640903169,kepala isi grainsly tunacado sama prj hahahaha simpan buat minggu depan saja,1
5862,0,0,0,2023-06-18 19:12:47,@JEVST0RE,mwu prj date :((((((,1670404186243223552,https://twitter.com/@JEVST0RE/status/1670404186243223552,mwu prj date,1
5863,0,1,0,2023-06-18 19:11:08,@viela_page71,nanti kalian ada yg ke Jakarta Fair enggak?,1670403771464323073,https://twitter.com/@viela_page71/status/1670403771464323073,nanti kalian ada yang ke jakarta fair tidak,0
5864,0,1,0,2023-06-18 19:10:34,@catlullabies,"di prj gak ada booth vs yaaa :(, body mist aku dah mau habis wjshskdhwjshjs",1670403628103012353,https://twitter.com/@catlullabies/status/1670403628103012353,di prj enggak ada booth vs iya body mist saya deh mau habis wjshskdhwjshjs,0
5865,0,0,0,2023-06-18 19:07:25,@lazirpa26,kalo lagi cape pengen teriak ke PRJ aja cari booth kopi kapal api,1670402836927242240,https://twitter.com/@lazirpa26/status/1670402836927242240,jika lagi capek pengin teriak ke prj saja cari booth kopi kapal api,1
5866,0,0,0,2023-06-18 19:06:07,@humanitystrive,Sewa lapak tkg kerak telur di PRJ 20jt. Maruk amat sih?  @dprddkijakarta   @DKIJakarta   @PSI_Jakarta   @erickthohir   @jokowi,1670402507812769797,https://twitter.com/@humanitystrive/status/1670402507812769797,sewa lapak tukang kerak telur di prj juta maruk amat sih,1
5867,0,0,0,2023-06-18 19:04:30,@blwaves,prj tiket masuknya bayar ga si,1670402103939063808,https://twitter.com/@blwaves/status/1670402103939063808,prj tiket masuk bayar enggak sih,1
5868,0,0,0,2023-06-18 19:02:08,@ssahiikun,"Kk gw kan mau ke prj seketika titipan gw banyak bgt sksksk murah"" bgt co",1670401506854699008,https://twitter.com/@ssahiikun/status/1670401506854699008,kakak gue kan mau ke prj ketika titip gue banyak banget sksksk murah banget cowok,1
5869,0,0,0,2023-06-18 19:01:51,@aisyahsrwlndr,waah prj dahh mulai~,1670401434884653057,https://twitter.com/@aisyahsrwlndr/status/1670401434884653057,wah prj dah mulai,1
5870,0,1,0,2023-06-18 18:59:39,@puyopiyu,"pengen ke prj deh, pengen nyobain standnya kapal api yang challenge teriak buat dapet kopi gratis itu wkwkwkwkw sekalian meluapkan amarah",1670400882968788996,https://twitter.com/@puyopiyu/status/1670400882968788996,pengin ke prj deh pengin coba standnya kapal api yang challenge teriak buat dapat kopi gratis itu wkwkwkwkw sekali luap amarah,1
5871,0,0,0,2023-06-18 18:58:50,@youngkrrrr,"Ke prj lagi setelah 5 atau 6 tahun engga kesana, ini booth kebudayaannya emang udah berkurang apa gimana ya???",1670400674641895424,https://twitter.com/@youngkrrrr/status/1670400674641895424,ke prj lagi telah atau tahun enggak kesana ini booth budaya memang sudah kurang apa bagaimana iya,1
5872,0,0,0,2023-06-18 18:54:51,@LarasatiPN,PRJ kalo J nya Japunan aku dah ke sana alias pengen banget ke PRJ tapi kok jauhh ,1670399675793551366,https://twitter.com/@LarasatiPN/status/1670399675793551366,prj jika nya japunan saya deh ke sana alias pengin banget ke prj tapi kok jauh,0
5873,0,0,0,2023-06-18 18:53:13,@efiikim,FYP ku PRJ semuaa. Pengen banget ke prj,1670399264277827584,https://twitter.com/@efiikim/status/1670399264277827584,fyp ku prj semuaa pengin banget ke prj,0
5874,0,0,0,2023-06-18 18:41:57,@nobaara,ih mau ke prj deh gw diskon2 makeupny,1670396429586808834,https://twitter.com/@nobaara/status/1670396429586808834,ih mau ke prj deh gue diskon makeupny,1
5875,0,0,0,2023-06-18 18:37:21,@nadhifatiara_,grogi bgt hp gua hampir ilang di prj,1670395268582498305,https://twitter.com/@nadhifatiara_/status/1670395268582498305,grogi banget handphone aku hampir hilang di prj,1
5876,0,0,0,2023-06-18 18:35:35,@spiderjoc,YG DIBAWAIN DISKOPANTERA TERNYATA MUSIK GUE BANGETT SHSHSHS KENAPAA KMRN GUE GA CARI TAU DULU YAAgue nyesel konser prj ga nontonn itu,1670394823537479681,https://twitter.com/@spiderjoc/status/1670394823537479681,yang dibawain diskopantera nyata musik aku banget shshshs kenapa kemarin aku enggak cari tahu dulu yaague sesal konser prj enggak nontonn itu,1
5877,0,0,0,2023-06-18 18:34:26,@clstxxs,prj bangsat ,1670394535619485696,https://twitter.com/@clstxxs/status/1670394535619485696,prj bangsat,0
5878,0,0,0,2023-06-18 18:32:18,@thisisinsan3,"Kalo masih ada kamu, pasti kita dah main dan jajan bareng ke prj",1670393998912126976,https://twitter.com/@thisisinsan3/status/1670393998912126976,jika masih ada kamu pasti kita deh main dan jajan bareng ke prj,1
5879,0,0,0,2023-06-18 18:32:08,@prinxssnda,gamau tau pokoknya tahun ini harus ke prj . titik,1670393959280156678,https://twitter.com/@prinxssnda/status/1670393959280156678,enggak mau tahu pokok tahun ini harus ke prj titik,0
5880,0,1,0,2023-06-18 18:31:15,@ffkjjpov,yallah mau ke jakarta fair,1670393735258214400,https://twitter.com/@ffkjjpov/status/1670393735258214400,yallah mau ke jakarta fair,1
5881,0,0,1,2023-06-18 18:29:36,@superherove,diajak ke PRJ sama keluarga besar tapi besok aku ada rapaat :(,1670393321355894786,https://twitter.com/@superherove/status/1670393321355894786,ajak ke prj sama keluarga besar tapi besok saya ada rapaat,1
5882,0,1,0,2023-06-18 18:29:20,@jexrichoo,Prj rame bgt astagaaa,1670393250732212228,https://twitter.com/@jexrichoo/status/1670393250732212228,prj ramai banget astaga,1
5883,0,1,0,2023-06-18 18:29:13,@hehekyu,aduh ingin ke prj wkwkwk tp takut laper mata,1670393225172090880,https://twitter.com/@hehekyu/status/1670393225172090880,aduh ingin ke prj wkwkwk tapi takut laper mata,0
5884,0,0,0,2023-06-18 18:28:32,@pointskyy,Pengen ke prj :( tapi bingung kalo dari bdg gimana,1670393052790394880,https://twitter.com/@pointskyy/status/1670393052790394880,pengin ke prj tapi bingung jika dari bandung bagaimana,0
5885,0,0,0,2023-06-18 18:26:59,·,pengen bgt ke prj tp ngasih jajan real lebih pentingvggggg,1670392660635574274,https://twitter.com/·/status/1670392660635574274,pengin banget ke prj tapi asih jajan real lebih pentingvg,0
5886,0,1,0,2023-06-18 18:25:54,@ThePavoOcellus,Ya Allah keknya prj tahun ini seru bgt deh. Yuk lah siapa mau ke prj bareng ,1670392390161661953,https://twitter.com/@ThePavoOcellus/status/1670392390161661953,iya allah kayak prj tahun ini seru banget deh yuk lah siapa mau ke prj bareng,1
5887,0,0,0,2023-06-18 18:23:25,@vantaegism,Msh ga nyangka gw 25 malah ke prj pdhl harusnya nonton dday tour lah dongooooooooo,1670391762089840640,https://twitter.com/@vantaegism/status/1670391762089840640,masih enggak sangka gue bahkan ke prj padahal harus tonton dday tour lah dongo,1
5888,0,0,0,2023-06-18 18:21:45,@shfr_aprilia,"gue : ""ayo prj bsk pas weekday""  : ""besok kerja"" gue : "" semua org juga kerja termasuk gue.""  : ""heh lo tuh bukan kerja, tapi main"" HAHAHAHHA IYA JUGA YA",1670391346098737152,https://twitter.com/@shfr_aprilia/status/1670391346098737152,aku ayo prj besok pas weekday besok kerja aku semua orang juga kerja masuk aku heh kamu itu bukan kerja tapi main hahahahha iya juga iya,1
5889,1,1,0,2023-06-18 18:21:23,@mbulanabul,"Wiken besok mw ke prj ah kan pas tuh tanggal gajian, tp masa sendiri wkwkw",1670391252519628800,https://twitter.com/@mbulanabul/status/1670391252519628800,wiken besok mau ke prj ah kan pas itu tanggal gaji tapi masa sendiri wkwkw,1
5890,0,0,0,2023-06-18 18:16:55,@klandestinblue,Rela membuka bubble jeno di tengah padatnya PRJ,1670390127326302211,https://twitter.com/@klandestinblue/status/1670390127326302211,rela buka bubble jeno di tengah padat prj,1
5891,0,0,0,2023-06-18 18:14:43,@aurevoirje,open jastip prj seru kali yaa,1670389573019664385,https://twitter.com/@aurevoirje/status/1670389573019664385,open jastip prj seru kali ya,1
5892,1,0,0,2023-06-18 18:14:36,@RizkiTomooo,Beli tiket prj banyak2 dah kaya orang mau giveaway,1670389544745664512,https://twitter.com/@RizkiTomooo/status/1670389544745664512,beli tiket prj banyak deh kayak orang mau giveaway,1
5893,0,0,0,2023-06-18 18:12:13,@ilasalme,Mau ikut ke prj,1670388946550034433,https://twitter.com/@ilasalme/status/1670388946550034433,mau ikut ke prj,1
5894,1,1,0,2023-06-18 18:05:09,@yolandacitayem,"Pokoknya tiap w jaga prj di wikend, akan w beli pula tiramisusu itu karna kapan lg gue gausah jauh2 ke bandung ,mumpung ada di prj enak bgt guyzz yg cookies n cream klean hrs bli.",1670387165208129536,https://twitter.com/@yolandacitayem/status/1670387165208129536,pokok tiap jaga prj di wikend akan beli pula tiramisusu itu karena kapan lagi aku enggak usah jauh ke bandung selagi ada di prj enak banget guyzz yang cookies cream klean harus beli,1
5895,0,0,0,2023-06-18 18:04:50,@exonday6,konser prj yg vip itu bedanya apa dah ama yg reguler,1670387088850841601,https://twitter.com/@exonday6/status/1670387088850841601,konser prj yang vip itu beda apa deh sama yang reguler,1
5896,0,1,0,2023-06-18 17:58:24,·,Mau ke PRJ aja 2 jam grgr nunggu TJ nya lama bgt dah,1670385469341990914,https://twitter.com/·/status/1670385469341990914,mau ke prj saja jam gara-gara tunggu tj nya lama banget deh,1
5897,0,0,0,2023-06-18 17:54:57,@neptuneebabes,"another level of ktar ktir ketika nyokap ngajakin ke jakarta fair, trs sejak dia ngajakin ke sanafyp tiktok gue isinya jd jakarta fair mulu anjir takot",1670384601242673152,https://twitter.com/@neptuneebabes/status/1670384601242673152,another level of ktar ktir ketika ibu ngajakin ke jakarta fair terus sejak dia ngajakin ke sanafyp tiktok aku isi jadi jakarta fair terus takot,1
5898,0,1,0,2023-06-18 17:52:19,@jinjja_nananiya,Prj gila bgt pas weekend,1670383935673737223,https://twitter.com/@jinjja_nananiya/status/1670383935673737223,prj gila banget pas weekend,1
5899,0,0,0,2023-06-18 17:51:12,@cyberpukn,Fyp gue isinya Jakarta Fair semua. ,1670383656639303683,https://twitter.com/@cyberpukn/status/1670383656639303683,fyp aku isi jakarta fair semua,0
5900,0,0,0,2023-06-18 17:49:38,@ssahiikun,Gw ga lgi dijakarta tpi pengen ke prj ancrittt,1670383263498768386,https://twitter.com/@ssahiikun/status/1670383263498768386,gue enggak lagi dijakarta tapi pengin ke prj ancrit,1
5901,1,0,0,2023-06-18 17:47:07,@haisleystore,"halloo! aku open jastip prj yaa feenya 5k/item. aku ke prj hari selasa 20 juni insyaAllah, bisa free ongkir shopee juga ",1670382628044955648,https://twitter.com/@haisleystore/status/1670382628044955648,halloo saya open jastip prj ya feenya hitam saya ke prj hari selasa juni insyaallah bisa bebas ongkos kirim shopee juga,1
5902,0,0,0,2023-06-18 17:46:42,@lunadeyrey,moots ada yang lagi di prj gaa? boleh main kalau adaa ,1670382525288689665,https://twitter.com/@lunadeyrey/status/1670382525288689665,moots ada yang lagi di prj enggak boleh main kalau ada,1
5903,1,0,0,2023-06-18 17:44:51,@babydunpling,prj lu bs stop muncul di fyp gw gak mentang2 thn ini gw gbs kesana,1670382056029966336,https://twitter.com/@babydunpling/status/1670382056029966336,prj kamu bisa stop muncul di fyp gue enggak mentang tahun ini gue enggak bisa kesana,1
5904,0,0,0,2023-06-18 17:42:26,@W1NDUDEFRINA,deen berani mengajak ican ke prj ,1670381449822740480,https://twitter.com/@W1NDUDEFRINA/status/1670381449822740480,deen berani ajak ican ke prj,1
5905,0,0,0,2023-06-18 17:37:18,@Sherinadyaaa,apa pulang ya ke prj doang,1670380158153531393,https://twitter.com/@Sherinadyaaa/status/1670380158153531393,apa pulang iya ke prj doang,1
5906,0,0,0,2023-06-18 17:37:11,@aevelilaa,Prj rame betul minggu ini,1670380127505768449,https://twitter.com/@aevelilaa/status/1670380127505768449,prj ramai betul minggu ini,0
5907,0,1,0,2023-06-18 17:36:59,·,"Diajak ke prj, mau ikut tapi tahun tahun kemarin aja 90% gue di prj adalah planga plongo nyari tempat duduk. Maklum jompo ",1670380078981840896,https://twitter.com/·/status/1670380078981840896,ajak ke prj mau ikut tapi tahun tahun kemarin saja aku di prj adalah planga plongo cari tempat duduk maklum jompo,1
5908,0,6,0,2023-06-18 17:34:54,@real__pjw,ada kah yg ke prj dan bisa di jastip in cokro bluder ,1670379555922788353,https://twitter.com/@real__pjw/status/1670379555922788353,ada kah yang ke prj dan bisa di jastip ini cokro bluder,1
5909,0,0,0,2023-06-18 17:32:19,@kejwu_,"prj rame bangett, mo markir aja lama buset",1670378901913337857,https://twitter.com/@kejwu_/status/1670378901913337857,prj ramai banget mau markir saja lama buset,0
5910,0,0,0,2023-06-18 17:31:06,@regulusb1979,mau ke prj huhuhu,1670378596807094274,https://twitter.com/@regulusb1979/status/1670378596807094274,mau ke prj huhuhu,1
5911,0,1,0,2023-06-18 17:29:25,@snoppyzz1,Dari rawamangun ke prj bisa naik tj gk si,1670378176030343171,https://twitter.com/@snoppyzz1/status/1670378176030343171,dari rawamangun ke prj bisa naik tj enggak sih,1
5912,0,1,0,2023-06-18 17:22:02,@Anjas16,prj nih semua loketnya pembayaran cash only ini mau mengadopsi jaman 1945 apa begimana dah,1670376314765983744,https://twitter.com/@Anjas16/status/1670376314765983744,prj ini semua loket bayar cash only ini mau adopsi jaman apa begimana deh,1
5913,1,2,0,2023-06-18 17:22:00,@Dazzlingclaws,Pengen banget ke PRJ tapi kalo bisa pas weekday dan di jam kantor biar ga terlalu rame ,1670376309321773056,https://twitter.com/@Dazzlingclaws/status/1670376309321773056,pengin banget ke prj tapi jika bisa pas weekday dan di jam kantor supaya enggak terlalu ramai,0
5914,1,2,0,2023-06-18 17:21:54,@ingetloveself,"reels IG isinya jajan di PRJ semuaa  aaaargh sebagai penganut jajanan chiki kan pengeen, ayooo PRJ ",1670376282377580545,https://twitter.com/@ingetloveself/status/1670376282377580545,reels ig isi jajan di prj semuaa argh bagai anut jajan chiki kan pengeen ayo prj,1
5915,0,1,0,2023-06-18 17:20:54,@canellee1211,pen ke prj ga ada temen,1670376028852867073,https://twitter.com/@canellee1211/status/1670376028852867073,pengin ke prj enggak ada teman,0
5916,0,0,0,2023-06-18 17:18:45,·,skrg swnya lg di PRJ ,1670375488265818116,https://twitter.com/·/status/1670375488265818116,sekarang swnya lagi di prj,1
5917,0,0,0,2023-06-18 17:18:00,@PengaisRindu,Prj nih macet bgt loh,1670375302361649154,https://twitter.com/@PengaisRindu/status/1670375302361649154,prj ini macet banget loh,1
5918,0,0,0,2023-06-18 17:17:50,@Dyeah13,"Ya amplop, di prj susah sinyal",1670375260515078144,https://twitter.com/@Dyeah13/status/1670375260515078144,iya amplop di prj susah sinyal,1
5919,0,0,0,2023-06-18 17:14:39,@biyyya_,Rutinitas tahunan favorit keluarga gue: ke PRJ meski ngantrinya parah tp kita rela,1670374458299944960,https://twitter.com/@biyyya_/status/1670374458299944960,rutinitas tahun favorit keluarga aku ke prj meski ngantrinya parah tapi kita rela,1
5920,0,1,0,2023-06-18 17:09:27,@xhylatte,"pulang prj tangan gw cederaaaaaa gws :""",1670373148477517825,https://twitter.com/@xhylatte/status/1670373148477517825,pulang prj tangan gue cedera cepat sembuh,0
5921,0,0,0,2023-06-18 17:07:33,@Sooyaawn_,Kayaknya ke prj seru yak,1670372669622214657,https://twitter.com/@Sooyaawn_/status/1670372669622214657,seperti ke prj seru ya,0
5922,0,0,0,2023-06-18 17:02:25,@blissfulwispy,Doi manggung di PRJ harus banget hari minggu ,1670371377818501120,https://twitter.com/@blissfulwispy/status/1670371377818501120,doi manggung di prj harus banget hari minggu,1
5923,0,1,0,2023-06-18 16:56:31,@millecreeps,pengen banget ke PRJ ya Allah menengang masa kecil cari tiket kereta sby-jkt paling murah 275rb donggg pp sama suami udah 1jt sendiri,1670369893517250562,https://twitter.com/@millecreeps/status/1670369893517250562,pengin banget ke prj iya allah menengang masa kecil cari tiket kereta surabaya jakarta paling murah ribu dong pulang pergi sama suami sudah juta sendiri,1
5924,0,0,0,2023-06-18 16:56:08,@cebtil,fyp TikTok isinya Jakarta fair semwaa,1670369798616936450,https://twitter.com/@cebtil/status/1670369798616936450,fyp tiktok isi jakarta fair semwaa,1
5925,0,0,0,2023-06-18 16:48:54,@maul_alonso98,Aman g yak kalo keliling PRJ ujan gini…,1670367979362725888,https://twitter.com/@maul_alonso98/status/1670367979362725888,aman ya jika keliling prj ujan begini,1
5926,0,0,0,2023-06-18 16:48:25,@Alfinfadhil26,Knpa Jakarta fair tahun ini gk ada yg jual alcohol,1670367857417555969,https://twitter.com/@Alfinfadhil26/status/1670367857417555969,kenapa jakarta fair tahun ini enggak ada yang jual alcohol,1
5927,0,0,0,2023-06-18 16:48:14,@rutotanabe_,"Fyp tiktok isinya pada ke prj semua, ngiler bgt liat jajanan banyak terus murce ",1670367811091464192,https://twitter.com/@rutotanabe_/status/1670367811091464192,fyp tiktok isi pada ke prj semua mau banget lihat jajan banyak terus murce,1
5928,0,0,0,2023-06-18 16:42:26,@w0rdffangs,pilek ilang dong gue mau ke prj,1670366350009860097,https://twitter.com/@w0rdffangs/status/1670366350009860097,pilek hilang dong aku mau ke prj,1
5929,0,3,0,2023-06-18 16:40:58,@rousstie_3to3,BUTUH TEMEN NNTN NADIN DI PRJ TANGGAL 4 JULI PLISSS HUHU AK SENDIRI ,1670365980021882880,https://twitter.com/@rousstie_3to3/status/1670365980021882880,butuh teman tonton nadin di prj tanggal juli plis huhu aku sendiri,0
5930,0,2,0,2023-06-18 16:39:48,@w0rdffangs,mau ke prj ARGHHH,1670365687616016384,https://twitter.com/@w0rdffangs/status/1670365687616016384,mau ke prj argh,1
5931,0,0,0,2023-06-18 16:31:12,@Devinchi99,abis lebaran idul adha pengen deh ke prj,1670363524219146242,https://twitter.com/@Devinchi99/status/1670363524219146242,habis lebaran idul adha pengin deh ke prj,0
5932,0,0,0,2023-06-18 16:30:29,@mceguru,ya allah pengen ke prj tp masi di sby JDJSHSJ KESAL,1670363344556134406,https://twitter.com/@mceguru/status/1670363344556134406,iya allah pengin ke prj tapi masih di surabaya jdjshsj kesal,1
5933,0,0,0,2023-06-18 16:29:07,@nowkisy,prj knp gaada hivi ya,1670362997624299525,https://twitter.com/@nowkisy/status/1670362997624299525,prj kenapa enggak ada hivi iya,1
5934,0,0,0,2023-06-18 16:28:17,@ornezy,aduh asli  mau  PRJ  tapui  males  di  pulangnya  soalnya  udah  pasti  rame  banget  males  naik  kendaraan  umum,1670362790547304448,https://twitter.com/@ornezy/status/1670362790547304448,aduh asli mau prj tapui malas di pulang soal sudah pasti ramai banget malas naik kendara umum,0
5935,0,0,0,2023-06-18 16:26:10,@suomky,pengen ke prj dah kalo sempet,1670362257132515328,https://twitter.com/@suomky/status/1670362257132515328,pengin ke prj deh jika sempat,1
5936,0,1,0,2023-06-18 16:24:55,@zarachiv,acara tahunan keluarga aku : ke prj,1670361942257717251,https://twitter.com/@zarachiv/status/1670361942257717251,acara tahun keluarga saya ke prj,0
5937,0,0,0,2023-06-18 16:22:01,@notyourkaley,prj rame bgt social energy gue abis bgt,1670361213556117504,https://twitter.com/@notyourkaley/status/1670361213556117504,prj ramai banget social energy aku habis banget,0
5938,0,0,1,2023-06-18 16:17:23,@doyoungsehun,Gk lgi2 dahh ke PRJ naik Busway,1670360046377787392,https://twitter.com/@doyoungsehun/status/1670360046377787392,enggak lagi dah ke prj naik busway,1
5939,0,0,0,2023-06-18 16:17:09,@VascoDaGamq,"Eh ke prj tu gmn si? Gapernah msuk, tp liat ad ex display Samsung menggoda jdi pengen kesana, TPI GA NGERTI PLS SIAPAPUN TOLONG KASIH TAU AK HUHUHUH",1670359988307660801,https://twitter.com/@VascoDaGamq/status/1670359988307660801,eh ke prj itu bagaimana sih enggak pernah masuk tapi lihat ada mantan display samsung goda jadi pengin kesana tapi enggak erti tolong siapa tolong kasih tahu aku huhuhuh,1
5940,1,0,0,2023-06-18 16:16:41,@itzfasya_,ke prj tuh bawa 100 ribu dr buka sampe tutup aja bisa cukup (klo beli yg murahan) tp KESANANYA YG MAHAL WKWKWK,1670359871810838531,https://twitter.com/@itzfasya_/status/1670359871810838531,ke prj itu bawa ribu dari buka sampai tutup saja bisa cukup kalo beli yang murah tapi kesana yang mahal wkwkwk,1
5941,0,0,0,2023-06-18 16:08:18,@liltinkerbell0,Juicy luicy manggung ke PRJ gak si?,1670357758548545536,https://twitter.com/@liltinkerbell0/status/1670357758548545536,juicy luicy manggung ke prj enggak sih,0
5942,0,0,0,2023-06-18 16:06:04,@ininalopel,"FYP isinya PRJ smua, tanda2 aku harus ke PRJ berburu diskonan ",1670357199275819014,https://twitter.com/@ininalopel/status/1670357199275819014,fyp isi prj semua tanda saya harus ke prj buru diskon,1
5943,0,0,0,2023-06-18 15:49:48,@rizalsaputraaa_,"""Story lu gua liat-liat nonton konser di prj mulu yaa, banyak duit lu.""  Gua disono kerja bukan nonton konser, tapi sambil tipis-tipis nonton konsernya juga si emng wkwkwk",1670353102950780929,https://twitter.com/@rizalsaputraaa_/status/1670353102950780929,story kamu aku lihat lihat tonton konser di prj terus ya banyak duit kamu aku di sana kerja bukan tonton konser tapi sambil tipis tipis tonton konser juga sih memang wkwkwk,1
