username,full_text,lang,reply_count,quote_count,favorite_count,view_count,created_at,tweet_url
@putlasheson,gue ke prj hari minggu jam 12 gue pikir bakalan sepi karena panas ternyata padet banget ,in,,,,467,2023-06-21T02:36:14.000Z,/putlasheson/status/1671346256457928705
@junhyeosn,PENGEN KE PRJ,in,1,,,59,2023-06-21T02:35:11.000Z,/junhyeosn/status/1671345991214325762
@dreafhsaa,bisa ke PRJ ga ya kira2,in,,,,41,2023-06-21T02:33:32.000Z,/dreafhsaa/status/1671345579857940482
@katamutek,"Ini yang bikin poster jadwal konser PRJ siapasih vendornya? Ga bisa dibaca samsek karna tulisan dan background warnanya sama, kurang kontrast.

Ohia lupa, biasanya yg milik pemerenta desainnya emang jele sik selera boomer. Oopsy ",in,,,,193,2023-06-21T02:32:38.000Z,/katamutek/status/1671345353206149120
@dewacko,Yang ada rencana ke PRJ nitip jersey League Persib euyyy,in,,,,111,2023-06-21T02:30:44.000Z,/dewacko/status/1671344874254372865
@GOAL_ID,"Kit Persib Bandung dijual di Jakarta Fair / PRJ 2023

Sederhana tapi bikin adem 

Credit : @Jerseyforum",in,12,41,313,52.6K,2023-06-21T02:25:18.000Z,/GOAL_ID/status/1671343504730234883
@BeruangNdud,"""ke PRJ yu""
tapi ga tau mau ngajak siapa",in,,,1,141,2023-06-21T02:23:52.000Z,/BeruangNdud/status/1671343145295151105
@biowan3254,"Pengen ke PRJ deh, tapi ngajak siapa ",in,,,,43,2023-06-21T02:21:51.000Z,/biowan3254/status/1671342636320571392
@IntanSatri,tidak tertarik ke prj. tertarik fee di prj,in,,,1,85,2023-06-21T02:13:00.000Z,/IntanSatri/status/1671340410571202561
@BUMN_IMY_HEBAT,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 
Yukk yang udah kepo sama hunian-hunian Perumnas dan yang mau tanya-tanya sepuasnya bisa langsung dateng aja ke : 
Jakarta Fair JIEXPO Hall C2 yaaa dari tanggal 
#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,58,2023-06-21T02:12:37.000Z,/BUMN_IMY_HEBAT/status/1671340312919420928
@klforniya,pengen ke prj,in,1,,,67,2023-06-21T02:12:07.000Z,/klforniya/status/1671340187627159552
@jayapura_bumn,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Yukk yang udah kepo sama hunian-hunian Perumnas dan yang mau tanya-tanya sepuasnya bisa langsung dateng aja ke : 

#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,60,2023-06-21T02:09:12.000Z,/jayapura_bumn/status/1671339453368131584
@hyunaeambiswus,"Berharap saja dahulu, dikarenakan diajak pergi dan nanti juga ke prj sampe malem, i hanya cukup doa saja diberi kekuatan malam malam",in,1,,,15,2023-06-21T02:08:58.000Z,/hyunaeambiswus/status/1671339395826470913
@ajengndita,Fypku isinya prj semua kyknya seru tuh tapi mumet ramenya polll,in,,,,81,2023-06-21T02:08:21.000Z,/ajengndita/status/1671339241954222081
@BUMN_ktghebat,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!!
Jakarta Fair JIEXPO Hall C2 yaaa dari tanggal 14 Juni–16 Juli 2023 jangan lupa lohhh!!

Bakal ada promo hunian Perumnas heboh dehh jadi langsung aja cuss!!

#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,118,2023-06-21T02:04:35.000Z,/BUMN_ktghebat/status/1671338293898915841
@whateverdah_,Mau ke prj,in,,,,30,2023-06-21T02:04:19.000Z,/whateverdah_/status/1671338223468171264
@kokgitugy,Ke PRJ ga yaaaaa,in,3,,,139,2023-06-21T02:04:13.000Z,/kokgitugy/status/1671338198612729859
@jodhyhermawan,ternyata PRJ ga jual jajanan aja yaa,in,,,,77,2023-06-21T01:59:22.000Z,/jodhyhermawan/status/1671336979898961920
@estehmanjs,aowoawka di prj dapet teh botol sm fruit tea 4 biji,in,1,,,278,2023-06-21T01:57:54.000Z,/estehmanjs/status/1671336610699563008
@onlyfrenzz,ko ak jd tertarik ke prj yh,in,,,2,95,2023-06-21T01:57:04.000Z,/onlyfrenzz/status/1671336399021412352
@yanwarakhman,balik jam 11 terus gimana mau ke PRJ,in,,,,36,2023-06-21T01:53:35.000Z,/yanwarakhman/status/1671335522990702595
@ujanggrimis,pengen ke PRJ tapi males ke Kemayorannya.,in,,,,38,2023-06-21T01:53:30.000Z,/ujanggrimis/status/1671335503763742720
@ngabkemayoran_,Panggung utama Jakarta Fair Kemayoran / PRJ hari ini dan akan ada pesta kembang api perayaan HUT Jakarta ke 496th,in,,,1,153,2023-06-21T01:52:25.000Z,/ngabkemayoran_/status/1671335232203804672
@adityadwip,@PT_Transjakarta ke prj dari karang tengah gmn cara min?,in,2,,,86,2023-06-21T01:50:35.000Z,/adityadwip/status/1671334768712257539
@BumnTpi1763,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 
Yang kepo sama hunian-hunian Perumnas dan mau tanya-tanya sepuasnya bisa langsung dateng aja ke : 
Jakarta Fair JIEXPO Hall C2 yaaa dari tanggal 14 Juni–16 Juli 2023
#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,98,2023-06-21T01:49:06.000Z,/BumnTpi1763/status/1671334395083657217
@staradux,ada diskon tiket kereta aku bilang ke ibuk mau ke jkt trs nginep kos sava 2 hari aja soalnya pengen ke prj tp gakbole,in,1,,,242,2023-06-21T01:47:36.000Z,/staradux/status/1671334020251267074
@bumn_dki_jaya,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Jakarta Fair JIEXPO Hall C2 yaaa dari tanggal 14 Juni–16 Juli 2023 jangan lupa lohhh!! 

Bakal ada promo hunian Perumnas heboh dehh jadi langsung aja cuss!!

#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,140,2023-06-21T01:47:01.000Z,/bumn_dki_jaya/status/1671333872309788672
@liyarhmfry,"kurang rame kak emot nya, harusnya 1 bar biar kyk prj",in,,,,226,2023-06-21T01:46:10.000Z,/liyarhmfry/status/1671333656718352384
@starsraindrops_,Bimbang mau ke noraebang skz di prj apa enggaaa wkwk knp hari minggu siii knp bukan sabtuu,in,,,,138,2023-06-21T01:44:36.000Z,/starsraindrops_/status/1671333263254908928
@masdarween,prj gaskeun lah,in,1,,,37,2023-06-21T01:43:34.000Z,/masdarween/status/1671333003283546112
@dhikadolly,"PRJ, kanzler bagi2 sosis",in,1,,,140,2023-06-21T01:43:21.000Z,/dhikadolly/status/1671332948816314368
@haecvlt,tunggu di prj aja guamah,in,1,,,26,2023-06-21T01:40:44.000Z,/haecvlt/status/1671332289555595264
@Na___Nas,Ni sama kaya yg di prj ga sii? ,in,1,,,19,2023-06-21T01:40:34.000Z,/Na___Nas/status/1671332246610124800
@shubandung,pengen ke prj deh,in,,,,179,2023-06-21T01:39:55.000Z,/shubandung/status/1671332084793880577
@lizziakim,dr kmrn ngajakin ortu ke prj tp pas di iyain  langsung mendadak mager ky pgn tiduran aja trs ke prj-nya bs bsk2 aja gasi??,in,,,,49,2023-06-21T01:39:49.000Z,/lizziakim/status/1671332057463799809
@Lip6Tekno,"Erafone Geber Diskon Gadget hingga Rp 4,2 Juta sampai Lelang HP Samsung Mulai Rp 99 Ribu di PRJ 2023",in,,1,3,"1,961",2023-06-21T01:39:33.000Z,/Lip6Tekno/status/1671331990476582915
@helloverrrr,"Wkwkwk anw si nunu ngajakin ke prj, gas kali ygy",in,1,,,21,2023-06-21T01:38:07.000Z,/helloverrrr/status/1671331631213461505
@candushdh,Pengen lagi ke prj jajan ciki yg 10ribuannn,in,,,,83,2023-06-21T01:36:18.000Z,/candushdh/status/1671331172515758082
@originalmatcha_,Prj yu,in,,,,35,2023-06-21T01:30:21.000Z,/originalmatcha_/status/1671329675602444289
@prustaceamae,pgn ke prj tp kaki blm sanggup,in,,,,19,2023-06-21T01:26:56.000Z,/prustaceamae/status/1671328817137451008
@zwittersal,Pengen ke prj,in,1,1,,68,2023-06-21T01:21:32.000Z,/zwittersal/status/1671327460368220160
@dwiiif,Minggu kemaren anting yg lepas semalem kalung dan ngeuh nya pas di PRJ ,in,,,,46,2023-06-21T01:12:45.000Z,/dwiiif/status/1671325248128696320
@hpmudin,Rawa buntu Tangsel setelah PRJ,in,,,,26,2023-06-21T01:08:10.000Z,/hpmudin/status/1671324092870569986
@thistanie,tmn2 gue stop ya ajak2in gue ke prj gue lg males liat orang banyak ,in,,,,34,2023-06-21T01:03:28.000Z,/thistanie/status/1671322913193234432
@Setianti2023,Main ah midep ke prj buat nyari gretongan ,in,,,,273,2023-06-21T01:02:49.000Z,/Setianti2023/status/1671322749556621312
@gulfsie,"Semalem nyokap bilang blio ke PRJ cuma buat beli bakpia25.... That was the most random thing I've ever heard.

",in,,,,196,2023-06-21T01:00:51.000Z,/gulfsie/status/1671322253588594689
@desiranlautbiru,PRJ yukkkkkk @cherryhaniee,in,1,,,120,2023-06-21T00:57:47.000Z,/desiranlautbiru/status/1671321482209947649
@adrqni,mau ke prj tapi kok tapi kok tapi kok kyknya bakalan rame bgt ,in,,,,65,2023-06-21T00:54:05.000Z,/adrqni/status/1671320550080417793
@RafaelHwang3,"heh mohon maaf nih, kalo ga ngezoom tulisannya kayaknya bakalan masih ngirain ini PRJ deh",in,1,,,36,2023-06-21T00:51:01.000Z,/RafaelHwang3/status/1671319776927551488
@swhallowtail,Hduh pengen bgt ke prj,in,,,,25,2023-06-21T00:50:35.000Z,/swhallowtail/status/1671319671105265664
@aizathya,"Iyaaa yg ituu, Kwkekke bnyk vid prj ",in,,,,8,2023-06-21T00:49:39.000Z,/aizathya/status/1671319434995302401
@swhallowtail,INI KAHH? kebanyakan vidio prj,in,1,,1,30,2023-06-21T00:48:24.000Z,/swhallowtail/status/1671319119642370049
@officialntv_,"Mau Jualan Kerak Telor di PRJ Harus Bayar Rp 17 Juta, Ini Kata JIExpo..

https://nusantaratv.com/news/mau-jualan-kerak-telor-di-prj-harus-bayar-rp-17-juta-ini-kata-jiexpo…
#NewsUpdate #keraktelor #pekanrayajakarta #jualan #jiexpokemayoran #jakarta #hutjakarta",in,,,,89,2023-06-21T00:27:34.000Z,/officialntv_/status/1671313877303455748
@antaranews,"DKI kemarin, hewan kurban aman dikonsumsi hingga simulasi LRT di PRJ",in,,,1,811,2023-06-21T00:26:36.000Z,/antaranews/status/1671313632175751169
@gajahkepising,hidup lg capek capeknya malah ke copet di prj,in,1,1,,"1,023",2023-06-21T00:23:55.000Z,/gajahkepising/status/1671312959208042496
@yolskichan,hahahahaha iya bener!!! dikira harga ticket nya kek prj atau jakcloth ,in,,,,54,2023-06-21T00:21:42.000Z,/yolskichan/status/1671312401332076544
@xhjooyeorn,Open jastip prj kali yah,in,,,,122,2023-06-20T23:58:49.000Z,/xhjooyeorn/status/1671306642816909312
@judebells,Mauuuu ke PRJ kapan ya,in,,,,94,2023-06-20T23:47:48.000Z,/judebells/status/1671303871355031552
@tiffeyy,Pengen ke PRJ deh trs beli snack bundle yg 1 plastik isi bbrp snack gt,in,,,,79,2023-06-20T23:44:09.000Z,/tiffeyy/status/1671302951909097472
@araamrrn,mauu merayakan kelolosan inii dengan ke PRJ JAKARTA FAIR yeeeyy,in,,,,76,2023-06-20T23:42:02.000Z,/araamrrn/status/1671302419387666432
@hadehdulu,kemaren2 ke prj terus beli somay 55k sama es jeruk 35k jadi total 90k shock bgt jujur aku sampe melototttt pas bayarrrr kata temenkuu,in,2,,,347,2023-06-20T23:41:48.000Z,/hadehdulu/status/1671302359023247360
@fadleefadlee,"Ane tahun lalu nyoba beli sepatu basket orinya made in  di League PRJ 2022,,warna kokoh jahitan ok,,baru,,besoknya dipake maen sekali langsung brodol kulitnya wkwkw",in,1,,,"1,566",2023-06-20T23:38:44.000Z,/fadleefadlee/status/1671301586348539904
@roby_am,Asik nih boleh jadi viking prj,in,,,,117,2023-06-20T23:38:42.000Z,/roby_am/status/1671301578157092864
@artificialfans,"Liat video tiktok di PRJ gak boleh bawa minum ke venue konser, kemarin BP juga gitu dan mostly semua acara di indo tuh gak boleh bawa minum ke venue. emang di indo tuh masalah air minum aja masih begini :(",in,,,,34,2023-06-20T23:37:19.000Z,/artificialfans/status/1671301231996997632
@greyleeknow_,Kenapa harus prj? Alis w males harus melewati lautan manusia dlu buat ke event ini. But anyone? Nyari barengan,in,,,,330,2023-06-20T23:17:15.000Z,/greyleeknow_/status/1671296182256291840
@BerdayaBumn,"Teman-teman social media ranger mari kita naikkan Hashtag
#PerumnasdiPRJ

Pada
Hari/tanggal : Senin/19 Juni 2023
Pukul : 15.00 WIB/16.00 WITA/17.00 WIT

Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Yukk yang udah kepo sama hunian-hunian Perumnas dan yang mau",in,1,,,84,2023-06-20T22:46:35.000Z,/BerdayaBumn/status/1671288462295826433
@Arrab_1933,Pekan Raya Jimbabwe ( PRJ ),in,,,,97,2023-06-20T22:24:11.000Z,/Arrab_1933/status/1671282825046155265
@StasiunHarmoni,"Kapan kalian ke PRJ? 

Plis jangan siang ke sore, apalagi kalo kalian ada yang introvert, bisa langsung abis batre cuy!",in,1,,,108,2023-06-20T22:23:40.000Z,/StasiunHarmoni/status/1671282696344203264
@rizk1ahmad,emang league kalo di prj diskonnya gila gilaan,in,,,,207,2023-06-20T22:14:14.000Z,/rizk1ahmad/status/1671280323601235968
@siakalap,Haallo aku wts prj  2 tiket  kak http://wa.me/62895385276135,in,1,,,56,2023-06-20T22:01:43.000Z,/siakalap/status/1671277173808984067
@radnaradno,"Jatim fair ga sehebring PRJ, mas. Apalagi didalem mall terbatas. Seingetku isinya lebih banyak pameran UMKM juga.",in,,,,229,2023-06-20T21:20:35.000Z,/radnaradno/status/1671266821226508289
@azhlalala,"Mauuu tapi jauuh and malemm 

Apakah harus ajak keluarga dengan alasan jalan² ke prj?",in,1,,,144,2023-06-20T21:17:34.000Z,/azhlalala/status/1671266063710052352
@siapaituyaaaa,KE PRJ YU,in,1,,2,126,2023-06-20T20:48:03.000Z,/siapaituyaaaa/status/1671258635916419073
@FIRAPUSPA,"Ada lg kemaren nge DM gw, mo nonton di Konser PRJ. Trus mo nitip minuman  wkwkwkwkwkwkw yaAllah mau istigfar aja sambil nabokkk",in,,,,115,2023-06-20T19:48:23.000Z,/FIRAPUSPA/status/1671243616998789120
@FIRAPUSPA,"org2 pd bingungg aja, “pindah fir” “cari suasana baru” “cari yg lebih” tp giliran lg PRJ minta tiket gratiss……. Adaaa ",in,,,,103,2023-06-20T19:46:59.000Z,/FIRAPUSPA/status/1671243266149449729
@Fraudehowl,Taylor Ting Ting kah? Kok gak mampir PRJ aja dia.,in,,,,19,2023-06-20T19:30:36.000Z,/Fraudehowl/status/1671239141642874882
@poncooopw,"Tandain dulu, ke prj nya mah entaran aja ",in,1,,,152,2023-06-20T19:30:18.000Z,/poncooopw/status/1671239065725997056
@zelimhwa98,"noraebang kakk, karaokean gt rame2 sama dj tapi khusus lagu skz ajaa. venuenya di PRJ nantiii",in,,,,161,2023-06-20T19:16:14.000Z,/zelimhwa98/status/1671235528514220035
@dhitapradhita,Cara Beli Tiket PRJ Kemayoran 2023 dan Daftar Harganya,in,,,,116,2023-06-20T19:14:59.000Z,/dhitapradhita/status/1671235214167916545
@zelimhwa98,"ini di PRJ sih kak, agak takut kalo ada alkohol",in,,,,80,2023-06-20T19:14:22.000Z,/zelimhwa98/status/1671235058299031560
@annyeonggd,"keknya gua PPD dah post prj depression  soalnya jiwa gua kek masi disana kepikiran barang yg akhirnya nyesel ga gua beli 
jadi gabisa tidur anjik",in,,,,43,2023-06-20T19:09:57.000Z,/annyeonggd/status/1671233946062045184
@PT_Transjakarta,"Hai kak, tersedia rute layanan PRJ 1: PGC1- JIEXPO Kemayoran, beroperasi pada hari kerja pukul 15:00 - 23:00 WIB dan hari libur (Sabtu, Minggu dan hari libur nasional) pada pukul 09:00 - 24:00 WIB. Terima kasih ^LM",in,,,,158,2023-06-20T19:02:47.000Z,/PT_Transjakarta/status/1671232144088383489
@PT_Transjakarta,"Hai kak, silakan naik rute 7C: Cibubur - BKN, transit naik rute layanan PRJ 1: PGC1- JIEXPO Kemayoran, beroperasi pada hari kerja pukul 15:00 - 23:00 WIB dan hari libur (Sabtu, Minggu dan hari libur nasional) pada pukul 09:00 - 24:00 WIB. Terima kasih ^LM",in,1,,,313,2023-06-20T19:01:31.000Z,/PT_Transjakarta/status/1671231824763207704
@sambatlad0,Pengen ke PRJ,in,,,,2,2023-06-20T18:59:52.000Z,/sambatlad0/status/1671231406759104512
@21centurytae_,prj sialan,in,,,,43,2023-06-20T18:59:08.000Z,/21centurytae_/status/1671231226060115968
@21centurytae_,anj gue trauma bangt bangsat ke prj,in,,,,43,2023-06-20T18:59:03.000Z,/21centurytae_/status/1671231202894966791
@21centurytae_,bangsat copet prj anjing babi,in,3,,,"1,310",2023-06-20T18:55:58.000Z,/21centurytae_/status/1671230428869722119
@naelangsa,PRJ gak yaahh,in,2,,,474,2023-06-20T18:41:19.000Z,/naelangsa/status/1671226741803855873
@Jaekonomiyaki,Nonton setia band di prj aja kuy,in,1,,,247,2023-06-20T18:39:29.000Z,/Jaekonomiyaki/status/1671226280417853445
@HotiPicasso,"edhe ti mir po ju thojshe, dyqysh m`erdh kep prj kakes me e klsifiku me kta 2 por skem shka bojm.",in,,,,26,2023-06-20T18:21:24.000Z,/HotiPicasso/status/1671221726783369217
@cigsrnxx,ak pen ke prj yaowoooh mo beli ciki cikiii:'),in,,,,52,2023-06-20T18:18:03.000Z,/cigsrnxx/status/1671220884575756289
@cinderrceline,"‘ayo prj pulang kerja’ 
ternyata prj nya di helen’s",in,,,,85,2023-06-20T18:17:08.000Z,/cinderrceline/status/1671220653847093248
@nofrizalwardoyo,"Kalau di cikini kurang paham bang, tapi prj tahun kemarin edisi Persija di keluarin semua,",in,1,,,298,2023-06-20T18:14:13.000Z,/nofrizalwardoyo/status/1671219920699539457
@pomo27,Ada bang cuma size gak lengkap dan buka di prj adanya.,in,1,,,277,2023-06-20T18:11:24.000Z,/pomo27/status/1671219210624839680
@Nepiuws,Kemaren abis beli sheet mask di prj 25k dapet 13 wkwkwkwkwkw,in,,,,58,2023-06-20T18:06:07.000Z,/Nepiuws/status/1671217882850803713
@02youngkHS,Enak. Ayok ke prj,in,1,,,28,2023-06-20T18:05:12.000Z,/02youngkHS/status/1671217650654154752
@pomo27,Di cikini msh ada bang jersey persija yg league. Cuma sizenya aja gak lengkap dan harganya gak semurah di prj,in,1,,1,378,2023-06-20T18:03:41.000Z,/pomo27/status/1671217267890331648
@kiboboii,Ayok prj,in,,,,9,2023-06-20T17:58:58.000Z,/kiboboii/status/1671216084559749120
@hihellco,"Mauuuu, prj yang kita beli kerak telor",in,1,,,15,2023-06-20T17:57:34.000Z,/hihellco/status/1671215731080589312
@pacarroronoa,"gapapa gapapa, tar gue traktir jajan di PRJ",in,1,,,92,2023-06-20T17:55:10.000Z,/pacarroronoa/status/1671215127520219136
@edensorian,prj bareng mbax,in,1,,,207,2023-06-20T17:49:40.000Z,/edensorian/status/1671213744507207681
@freakzee_,loh iya ada prj ya wkwkwk,in,,,,100,2023-06-20T17:47:22.000Z,/freakzee_/status/1671213164216848384
@nofrizalwardoyo,"Yang nanya edisi Persija udah abis dari tahun kemarin di prj juga, sekarang gantian persib yg di keluarin,",in,1,,,"2,652",2023-06-20T17:41:20.000Z,/nofrizalwardoyo/status/1671211644830220289
@Versaachae,my kind of way menjebak temen non-kpopers ke noraebang skz prj ,in,1,,,308,2023-06-20T17:39:18.000Z,/Versaachae/status/1671211133582319618
@07nadaullfy,balik dari prj jam set 11 masih di kereta gua deg'an bgt takut sampe dirumah kemaleman padahal pergi nya sama org rumahsoalnya terakhir balik jam set 12 diusir jd trauma kah mungkin(?),in,,,,37,2023-06-20T17:38:12.000Z,/07nadaullfy/status/1671210858142367744
@sputzky,"Fl1mty udah ketauan masukin pencahar di produknya, berani juga masih buka booth di prj.",in,1,,,26,2023-06-20T17:33:08.000Z,/sputzky/status/1671209579718537216
@dottorewaifu,guys hari ini (rabu) ada yg mau ikut gue sm niki ke prj ga,in,,,,54,2023-06-20T17:29:32.000Z,/dottorewaifu/status/1671208676127051777
@nomitxt,libur sehari ke prj capek ga ya,in,,,,37,2023-06-20T17:29:00.000Z,/nomitxt/status/1671208540411920385
@Che3se_Cake20,Aku jamin engga ilang oyen. Oyen mau beli es krim di prj,in,1,,,33,2023-06-20T17:27:20.000Z,/Che3se_Cake20/status/1671208123510706176
@racunnshopee99,"OPEN JASTIP PRJ 2023 !! 
#jastip #PRJ #jasatitip",in,,,,83,2023-06-20T17:26:11.000Z,/racunnshopee99/status/1671207834246336514
@nounp_,"Untuk beberapa bulan kedepan harus bener2 irit. 
Gatau kebetulan atau apa, ada temen cowok yg gada berenti2 nya ngajakin maen mulu tapi selalu aku tolak. 
Tadi nawarin lagi jadi gimana? Mau maen kemana hayuk kapan. Aku jawab pengen ke PRJ. Dan dia setuju tinggal nentuin waktu",in,1,,,43,2023-06-20T17:22:49.000Z,/nounp_/status/1671206983834402816
@nisriinaaup,Pegel pollll kaki ini keliling prj 3 jam tanpa duduk,in,,,,68,2023-06-20T17:22:10.000Z,/nisriinaaup/status/1671206822727012354
@nisriinaaup,"Kejadian tak terduga yg terjadi di prj hari ini adalah ketika solat. Beberapa saat setelah takbiratul ihram, tiba2 ibu2 sebelah ngajak ngomong nyuruh geser, ga disaut malah ditoel2 nyuruh geser. Dikira aku berdiri nungguin pesenan cilok kali ya ",in,,,,64,2023-06-20T17:20:24.000Z,/nisriinaaup/status/1671206375324798976
@nounp_,"Udah lama gadiajak maen sama doi. 
Sekitar dua tahun semenjak doi nabung dan sulit di finansial. 
Kebetulan sekarang ada festival PRJ di kemayoran, pengen bgt kesana, tapi pas bilang doi dia gabisa mengingat dia ada utang juga karna kemaren abis beli motor baru, jadi..",in,1,,,74,2023-06-20T17:19:39.000Z,/nounp_/status/1671206190116917249
@aprianm69,guys org jkt info jastip prj dong,in,4,,1,525,2023-06-20T17:19:38.000Z,/aprianm69/status/1671206182294523905
@linozkz,PRJ?! lagi rame banget ga sih,in,,,,82,2023-06-20T17:04:59.000Z,/linozkz/status/1671202498827399168
@jejersian,"Kemaren gw bahkan udah datengin 4 toko League di PRJ (termasuk di Ps Gambir itu) buat nyari jersey Persib / Persija, tapi emg kayanya wiken kemaren belom dijual aja  besok cus kesana lagi deh wkwkwk thank youu infonya",in,1,1,,"3,787",2023-06-20T17:04:11.000Z,/jejersian/status/1671202296469032960
@96kwonie,"Dia bilang ayo ka beli 2000 aja beneran bilang gtu mulu sampai ad kali 3 menitan jongkok depan gua. Terus kan posisi gua lagi bawa ciki khasnya PRJ ya, dia bilang ""bagi cikinya dong ka"" wkwk maaf aja ni bu tapi ko makin ngelunjak minta ciki, kan ibu niatnya jualan",in,1,,,39,2023-06-20T17:04:03.000Z,/96kwonie/status/1671202260632875008
@RResdianto,Ini yg di shopee 50rban gausah capek capek ke PRJ,in,3,,,10.7K,2023-06-20T16:59:40.000Z,/RResdianto/status/1671201158034231298
@anothersalmonn,"mau main di prj yang teriak dapet kopi itu deh, buat simulasi kalau salma rony tiba-tiba go publik",in,,,84,"3,118",2023-06-20T16:58:51.000Z,/anothersalmonn/status/1671200955835236353
